Order,MS SubClass,Lot Frontage,Lot Area,Street,Utilities,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Year Remod/Add,Exterior 1st,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Garage Type,Garage Cars,Garage Area,Mo Sold,Yr Sold,SalePrice
2694,50,50,8600,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1.5Fin,1950,MetalSd,780,596,1376,0,2,0,Detchd,1,198,6,2006,119500
2695,50,60,7200,Pave,AllPub,Corner,IDOTRR,Norm,1Fam,1.5Fin,1995,Wd Sdng,803,557,1360,0,1,1,Detchd,1,297,7,2006,125500
2696,30,60,9786,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1Story,1950,Wd Sdng,1077,0,1077,0,1,0,Detchd,1,210,5,2006,91000
2697,190,60,6780,Pave,AllPub,Inside,IDOTRR,Norm,2fmCon,1.5Fin,1982,Wd Sdng,520,0,754,1,1,0,NA,0,0,6,2006,84500
2698,30,60,7200,Pave,AllPub,Corner,IDOTRR,Norm,1Fam,1Story,1950,VinylSd,984,0,984,0,1,0,Detchd,1,308,3,2006,90000
2699,50,82,12375,Pave,AllPub,Inside,Sawyer,Feedr,1Fam,1.5Fin,1951,HdBoard,1081,341,1422,1,1,0,Detchd,1,288,6,2006,137500
2700,90,120,11136,Pave,AllPub,Corner,Sawyer,Feedr,Duplex,1Story,1964,BrkFace,1921,0,1921,0,2,0,Detchd,2,576,7,2006,150000
2701,20,100,21370,Pave,AllPub,FR2,Sawyer,Norm,1Fam,1Story,1950,Wd Sdng,1640,0,1640,0,1,0,Attchd,2,394,6,2006,131000
2702,80,92,6930,Pave,AllPub,Inside,ClearCr,Norm,1Fam,SLvl,1958,Wd Sdng,1352,0,1352,0,1,0,BuiltIn,1,288,7,2006,130000
2703,30,55,8250,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1950,Wd Sdng,1032,0,1032,0,1,0,Detchd,1,260,6,2006,125000
2704,30,50,5220,Pave,AllPub,Inside,SWISU,Norm,1Fam,1Story,1950,Wd Sdng,879,0,879,0,1,0,Detchd,1,180,1,2006,80000
2705,20,50,5500,Pave,AllPub,Inside,SWISU,Norm,1Fam,1Story,2004,VinylSd,1073,0,1073,1,2,0,Detchd,1,246,5,2006,157000
2706,20,75,11235,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1979,HdBoard,1382,0,1382,0,1,1,Attchd,2,459,10,2006,148000
2707,90,72,10791,Pave,AllPub,Inside,Sawyer,Norm,Duplex,1Story,1967,MetalSd,1296,0,1296,0,2,0,CarPort,2,516,10,2006,90000
2708,20,70,8414,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,2003,HdBoard,1068,0,1068,0,1,0,Attchd,1,264,2,2006,154500
2709,20,,11327,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1967,HdBoard,1064,0,1064,0,1,0,Attchd,2,528,6,2006,153600
2710,80,96,11777,Pave,AllPub,Inside,Sawyer,Norm,1Fam,SLvl,1966,VinylSd,1320,0,1320,1,1,0,Attchd,2,564,5,2006,164500
2711,80,80,10366,Pave,AllPub,Corner,Sawyer,Norm,1Fam,SLvl,1964,HdBoard,934,0,934,0,1,0,Attchd,1,336,7,2006,132000
2712,20,75,9000,Pave,AllPub,Corner,Sawyer,Norm,1Fam,1Story,1966,Plywood,1059,0,1059,1,1,0,Attchd,1,286,6,2006,142500
2713,20,,11553,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1968,Plywood,1159,0,1159,0,1,1,Attchd,1,336,7,2006,158000
2714,60,74,7844,Pave,AllPub,Inside,Sawyer,Norm,1Fam,2Story,1978,HdBoard,672,728,1400,0,1,1,Attchd,2,440,3,2006,149500
2715,20,,9535,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1967,HdBoard,1458,0,1458,1,1,1,Attchd,2,512,7,2006,165000
2716,20,78,10335,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1993,Plywood,1721,0,1721,0,2,1,Attchd,2,440,7,2006,180000
2717,80,,7176,Pave,AllPub,CulDSac,Sawyer,Norm,1Fam,SLvl,1978,HdBoard,1040,0,1040,1,1,0,Detchd,2,616,7,2006,160500
2718,90,,9662,Pave,AllPub,Inside,Sawyer,Norm,Duplex,1Story,1977,Plywood,1967,0,1967,0,2,0,Attchd,2,580,8,2006,156500
2719,90,75,8235,Pave,AllPub,Inside,Sawyer,Norm,Duplex,1Story,1977,Plywood,1949,0,1949,0,2,0,Attchd,2,586,5,2006,157000
2720,50,,13650,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1.5Fin,1958,MetalSd,1252,668,1920,1,2,0,Attchd,2,451,7,2006,172500
2721,20,88,13125,Pave,AllPub,Corner,Sawyer,Norm,1Fam,1Story,2000,Wd Sdng,1803,0,1803,1,2,0,Attchd,2,484,1,2006,155000
2722,20,102,17920,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1974,Wd Sdng,1779,0,1779,1,1,1,Attchd,2,454,7,2006,170000
2723,30,,17529,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1950,BrkFace,872,0,872,0,1,0,Detchd,1,322,4,2006,105000
2724,80,,10246,Pave,AllPub,CulDSac,Sawyer,Norm,1Fam,SLvl,2001,VinylSd,960,0,960,1,0,0,Attchd,1,364,5,2006,145000
2725,20,,14175,Pave,AllPub,Corner,Sawyer,Norm,1Fam,1Story,1987,CemntBd,1437,0,1437,1,1,1,Detchd,2,576,11,2006,168000
2726,20,,20355,Pave,AllPub,Inside,ClearCr,Norm,1Fam,1Story,1967,Plywood,1830,0,1830,1,1,0,Attchd,2,521,6,2006,278000
2727,20,87,13050,Pave,AllPub,Inside,ClearCr,Norm,1Fam,1Story,1963,WdShing,1000,0,1000,1,1,0,Attchd,2,575,4,2006,164000
2728,50,81,15593,Pave,AllPub,Corner,ClearCr,Norm,1Fam,1.5Fin,1953,BrkFace,1304,983,2287,0,2,0,Attchd,2,667,7,2006,225000
2729,85,72,10820,Pave,AllPub,Corner,Sawyer,Feedr,1Fam,SFoyer,1972,HdBoard,810,0,810,1,1,0,Detchd,2,576,6,2006,130000
2730,20,100,13350,Pave,AllPub,Inside,Sawyer,Norm,1Fam,1Story,1974,HdBoard,894,0,894,1,1,0,Attchd,2,440,6,2006,142500
2731,150,,1700,Pave,AllPub,Inside,ClearCr,Norm,Twnhs,1.5Fin,1981,VinylSd,880,680,1700,1,2,1,Basment,1,450,4,2006,148400
2732,120,,5271,Pave,AllPub,Inside,ClearCr,Norm,1Fam,1Story,1986,Wd Sdng,1453,0,1453,1,1,1,Attchd,2,445,12,2006,190000
2733,20,75,9375,Pave,AllPub,Corner,Edwards,Norm,1Fam,1Story,1954,MetalSd,1350,0,1350,0,1,1,Attchd,2,504,6,2006,146000
2734,50,62,6488,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1950,BrkFace,799,351,1150,0,1,0,BuiltIn,1,215,3,2006,128000
2735,20,78,7800,Pave,AllPub,Inside,Edwards,Norm,1Fam,2Story,2002,MetalSd,1112,896,2008,1,3,0,Attchd,1,230,8,2006,225000
2736,80,,19690,Pave,AllPub,CulDSac,Edwards,Norm,1Fam,SLvl,1966,Plywood,1575,626,2201,0,2,0,Attchd,2,432,8,2006,274970
2737,70,114,19950,Pave,AllPub,Corner,Edwards,Norm,1Fam,2Story,1950,WdShing,1337,672,2009,0,2,0,2Types,3,795,12,2006,235000
2738,75,60,19800,Pave,AllPub,Inside,Edwards,Norm,1Fam,2.5Unf,1990,BrkFace,1836,1836,3672,0,3,1,Detchd,2,836,12,2006,415000
2739,80,78,11679,Pave,AllPub,Inside,Edwards,Norm,1Fam,SLvl,1962,Plywood,1560,0,1560,0,2,0,Attchd,2,528,5,2006,182000
2740,20,80,12048,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,2002,Wd Sdng,1488,0,1488,0,1,0,Attchd,2,569,4,2006,135000
2741,20,70,10519,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1999,MetalSd,1057,0,1057,0,1,0,Attchd,1,288,3,2006,137000
2742,50,75,9525,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1972,Wd Sdng,1216,639,1855,0,2,0,Attchd,1,325,10,2006,136900
2743,50,75,9525,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1953,MetalSd,1068,541,1609,0,1,1,Attchd,1,305,7,2006,149900
2744,20,57,6420,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1952,Wd Sdng,1148,0,1148,0,1,0,Detchd,1,308,9,2006,123500
2745,20,77,8335,Pave,AllPub,Corner,Edwards,Norm,1Fam,1Story,1954,Wd Sdng,1124,0,1124,0,1,0,NA,0,0,4,2006,93000
2746,50,50,7585,Pave,AllPub,Inside,Edwards,Artery,1Fam,1.5Fin,1950,MetalSd,1002,454,1456,1,1,0,Detchd,1,280,8,2006,91500
2747,20,,11200,Pave,AllPub,Inside,SawyerW,Norm,1Fam,1Story,1985,Wd Sdng,1298,0,1298,1,2,0,Attchd,2,403,5,2006,180000
2748,60,88,12128,Pave,AllPub,Inside,SawyerW,Norm,1Fam,2Story,1989,HdBoard,1313,1246,2559,0,2,1,Attchd,2,506,11,2006,209000
2749,60,80,9554,Pave,AllPub,Inside,SawyerW,Norm,1Fam,2Story,1994,VinylSd,1065,846,1911,0,2,1,Attchd,2,471,9,2006,215000
2750,90,73,9069,Pave,AllPub,Inside,SawyerW,Norm,Duplex,SFoyer,1993,HdBoard,1440,0,1440,2,2,0,Attchd,4,920,4,2006,224500
2751,60,133,11003,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2006,VinylSd,1308,568,1876,0,2,1,BuiltIn,3,848,7,2006,229800
2752,20,64,7488,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2005,VinylSd,1208,0,1208,0,2,0,Attchd,2,632,2,2006,183600
2753,20,64,7406,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1220,0,1220,1,2,0,Attchd,2,632,7,2006,194000
2754,20,64,6762,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1294,0,1294,0,2,0,Attchd,2,662,7,2006,193879
2755,20,86,11210,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1614,0,1614,0,2,0,Attchd,3,865,7,2006,221500
2756,20,73,8990,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1498,0,1498,0,2,0,Attchd,2,675,4,2006,204900
2757,60,73,8760,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2006,VinylSd,1391,571,1962,0,2,1,Attchd,3,868,8,2006,239799
2758,20,90,13377,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1846,0,1846,1,2,0,Attchd,2,495,7,2006,233555
2759,20,78,11645,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2005,VinylSd,1734,0,1734,1,2,0,Attchd,2,660,1,2006,260000
2760,20,78,11645,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1590,0,1590,1,2,1,Attchd,3,754,8,2006,294900
2761,60,91,10984,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,2006,VinylSd,945,864,1809,0,2,1,Attchd,2,638,5,2006,209700
2762,20,78,9316,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2005,VinylSd,1614,0,1614,0,2,0,Attchd,2,576,3,2006,225000
2763,60,78,9316,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2005,VinylSd,784,812,1596,0,2,1,Attchd,2,610,6,2006,181000
2764,60,80,10041,Pave,AllPub,Inside,SawyerW,Norm,1Fam,2Story,1992,HdBoard,927,988,1915,1,2,1,Attchd,2,506,2,2006,220000
2765,20,,36500,Pave,AllPub,Inside,ClearCr,Norm,1Fam,1Story,1964,Wd Sdng,1582,0,1582,0,2,0,Attchd,2,390,6,2006,190000
2766,80,,21453,Pave,AllPub,CulDSac,ClearCr,Norm,1Fam,SLvl,1969,Plywood,988,0,988,1,1,0,Attchd,2,540,10,2006,180000
2767,20,62,70761,Pave,AllPub,Inside,ClearCr,Norm,1Fam,1Story,1975,Plywood,1533,0,1533,1,2,0,Attchd,2,576,12,2006,280000
2768,20,80,12000,Pave,AllPub,Inside,ClearCr,Norm,1Fam,1Story,1968,Plywood,1388,0,1388,1,2,0,Attchd,2,522,7,2006,158900
2769,85,57,8846,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,SFoyer,1996,VinylSd,914,0,914,0,1,0,Detchd,2,576,7,2006,148000
2770,20,95,13015,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,1996,VinylSd,1100,0,1100,0,1,1,Attchd,2,462,6,2006,145000
2771,60,65,12438,Pave,AllPub,Inside,CollgCr,PosN,1Fam,2Story,1995,VinylSd,795,704,1499,0,2,1,Attchd,2,473,8,2006,187000
2772,20,,8685,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,1998,VinylSd,1425,0,1425,1,2,0,Attchd,2,591,5,2006,193000
2773,20,43,13568,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,1995,VinylSd,990,0,990,0,1,0,Attchd,2,576,7,2006,156000
2774,20,70,9100,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2000,VinylSd,1525,0,1525,1,2,0,Attchd,2,541,9,2006,235000
2775,20,79,9236,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1997,VinylSd,1494,0,1494,1,2,0,Attchd,2,576,7,2006,217000
2776,20,78,10264,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1999,VinylSd,1588,0,1588,0,2,0,Attchd,2,472,8,2006,214000
2777,60,68,9272,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,1999,VinylSd,856,893,1749,0,2,1,Attchd,2,515,6,2006,196000
2778,60,72,13426,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,2000,VinylSd,951,828,1779,1,2,1,Attchd,2,586,9,2006,217000
2779,60,95,13450,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,2002,VinylSd,920,941,1861,1,2,1,BuiltIn,2,492,6,2006,200000
2780,60,65,14006,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2002,VinylSd,936,840,1776,0,2,1,Attchd,2,474,2,2006,192500
2781,20,118,13704,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,2002,VinylSd,1541,0,1541,0,2,0,Attchd,3,843,1,2006,205000
2782,80,55,10780,Pave,AllPub,Inside,CollgCr,Norm,1Fam,SLvl,1976,MetalSd,954,0,954,0,1,0,Detchd,2,576,7,2006,132500
2783,60,50,8340,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,1977,HdBoard,686,702,1388,0,1,1,Attchd,1,317,12,2006,157500
2784,80,42,10385,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,SLvl,1978,HdBoard,1282,0,1282,0,2,0,Detchd,3,672,4,2006,174000
2785,20,69,9920,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1969,HdBoard,971,0,971,0,1,1,Attchd,1,300,5,2006,128500
2786,20,120,9560,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,1972,MetalSd,864,0,864,0,1,0,Attchd,1,288,6,2006,128500
2787,20,70,9800,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,1972,VinylSd,894,0,894,1,1,0,Attchd,2,552,7,2006,149900
2788,20,60,7200,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1972,VinylSd,864,0,864,0,1,0,Detchd,1,297,3,2006,119900
2789,160,,3612,Pave,AllPub,Inside,Landmrk,Norm,Twnhs,2Story,1994,VinylSd,630,690,1320,0,2,1,Detchd,2,484,6,2006,137000
2790,60,90,11367,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,2002,VinylSd,1091,898,1989,1,2,1,Attchd,2,586,11,2006,255000
2791,60,,9930,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2002,VinylSd,878,884,1762,0,2,1,Attchd,2,591,7,2006,222000
2792,60,45,9468,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,2Story,1999,VinylSd,840,915,1755,1,2,1,Attchd,2,530,8,2006,214000
2793,20,,11088,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,2002,Stucco,1358,0,1358,1,1,1,Attchd,2,418,6,2006,220000
2794,20,,14781,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,2002,VinylSd,1787,0,1787,0,2,0,Attchd,3,748,8,2006,275000
2795,60,70,8726,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2002,VinylSd,872,1037,1909,0,2,1,BuiltIn,2,529,9,2006,197000
2796,20,,8125,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2002,VinylSd,1654,0,1654,1,2,0,Attchd,3,900,2,2006,230000
2797,60,67,10566,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,1999,VinylSd,1090,1124,2214,1,2,1,Attchd,3,646,7,2006,268500
2798,60,,21533,Pave,AllPub,FR2,CollgCr,Feedr,1Fam,2Story,1997,VinylSd,1065,984,2049,0,2,1,Attchd,2,467,8,2006,210900
2799,60,90,11250,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,1998,VinylSd,1070,869,1939,0,2,1,Attchd,3,555,5,2006,227000
2800,60,90,11250,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,1996,VinylSd,950,1045,1995,1,2,1,Attchd,2,610,7,2006,237000
2801,60,75,9750,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,1998,VinylSd,1108,989,2097,1,2,1,Detchd,2,583,6,2006,274300
2802,20,70,9100,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2005,VinylSd,1836,0,1836,0,2,0,Attchd,2,484,10,2006,216837
2803,120,37,4435,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2003,VinylSd,848,0,848,1,1,0,Attchd,2,420,4,2006,133000
2804,120,37,4435,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2004,VinylSd,848,0,848,1,1,0,Attchd,2,420,5,2006,155900
2805,60,120,15611,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2006,VinylSd,1079,840,1919,0,2,1,Attchd,2,685,7,2006,233230
2806,20,70,8810,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2003,VinylSd,1390,0,1390,1,2,0,Attchd,2,545,3,2006,207000
2807,60,41,12393,Pave,AllPub,FR2,CollgCr,Norm,1Fam,2Story,2005,VinylSd,847,1101,1948,0,2,1,BuiltIn,2,434,9,2006,195000
2808,20,70,9135,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2003,VinylSd,1700,0,1700,1,2,0,Attchd,2,544,5,2006,200000
2809,60,74,8581,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2006,VinylSd,851,886,1737,0,2,1,Attchd,2,578,8,2006,203160
2810,60,70,8400,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2005,VinylSd,784,827,1611,0,2,1,Attchd,2,572,3,2006,195800
2811,20,84,10084,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1552,0,1552,0,2,0,Attchd,3,782,7,2006,212900
2812,60,89,11645,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,2004,VinylSd,860,860,1720,0,2,1,Attchd,2,565,8,2006,196500
2813,20,65,8772,Pave,AllPub,FR2,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1336,0,1336,1,2,0,Attchd,2,502,9,2006,198000
2814,60,68,8846,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2006,VinylSd,750,750,1500,0,2,1,Attchd,2,564,8,2006,173900
2815,60,65,8461,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2006,VinylSd,728,728,1456,0,2,1,Attchd,2,390,7,2006,163990
2816,20,65,8767,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2005,VinylSd,1310,0,1310,0,2,0,Attchd,2,400,7,2006,164990
2817,70,67,8777,Pave,AllPub,Inside,Edwards,Feedr,1Fam,2Story,2000,Plywood,760,676,1436,1,2,0,Attchd,2,528,10,2006,98000
2818,20,134,17755,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1959,HdBoard,1466,0,1466,0,1,1,Attchd,2,528,11,2006,149900
2819,20,67,8877,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1951,Wd Sdng,1220,0,1220,0,1,0,Detchd,2,396,4,2006,102000
2820,90,38,7840,Pave,AllPub,CulDSac,Edwards,Norm,Duplex,SFoyer,1975,Plywood,1012,0,1012,0,2,0,NA,0,0,10,2006,127500
2821,90,35,9400,Pave,AllPub,CulDSac,Edwards,Norm,Duplex,SFoyer,1975,WdShing,980,0,980,0,2,0,NA,0,0,10,2006,127500
2822,20,73,16133,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1969,HdBoard,1176,0,1176,1,1,0,Attchd,1,360,12,2006,119900
2823,60,62,7162,Pave,AllPub,Inside,Edwards,Norm,1Fam,2Story,2004,HdBoard,806,918,1724,0,2,1,BuiltIn,2,616,5,2006,196500
2824,20,75,8050,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,2002,VinylSd,914,0,914,1,1,0,NA,0,0,4,2006,117250
2825,60,90,11060,Pave,AllPub,Corner,Edwards,Norm,1Fam,2Story,2005,VinylSd,1164,1150,2314,0,2,1,BuiltIn,2,502,2,2006,229000
2826,180,35,3675,Pave,AllPub,Inside,Edwards,Norm,TwnhsE,SLvl,2005,VinylSd,1072,0,1072,1,1,0,Basment,2,525,5,2006,145000
2827,180,35,3675,Pave,AllPub,Inside,Edwards,Norm,TwnhsE,SFoyer,2006,VinylSd,1072,0,1072,1,2,0,Basment,2,525,6,2006,140000
2828,180,35,3675,Pave,AllPub,Inside,Edwards,Norm,TwnhsE,SFoyer,2006,VinylSd,1072,0,1072,1,1,0,Basment,2,525,10,2006,142500
2829,160,24,2522,Pave,AllPub,Inside,Edwards,Norm,Twnhs,2Story,2004,VinylSd,970,739,1709,0,2,0,Detchd,2,380,5,2006,134000
2830,160,24,2522,Pave,AllPub,Inside,Edwards,Norm,Twnhs,2Story,2004,VinylSd,970,739,1709,0,2,0,Detchd,2,380,5,2006,130000
2831,160,24,2522,Pave,AllPub,Inside,Edwards,Norm,Twnhs,2Story,2006,VinylSd,970,739,1709,0,2,0,Detchd,2,380,4,2006,130000
2832,160,24,2522,Pave,AllPub,Inside,Edwards,Norm,Twnhs,2Story,2004,VinylSd,970,739,1709,0,2,0,Detchd,2,380,4,2006,137500
2833,160,32,3363,Pave,AllPub,Inside,Edwards,Norm,TwnhsE,2Story,2004,VinylSd,976,732,1708,0,2,0,Detchd,2,380,4,2006,130000
2834,50,56,6956,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1950,VinylSd,624,312,936,0,1,0,Attchd,1,265,4,2006,97900
2835,50,72,7822,Pave,AllPub,Corner,Edwards,Artery,1Fam,1.5Fin,1950,AsbShng,846,492,1338,0,2,0,Detchd,2,528,5,2006,92000
2836,50,62,8707,Pave,AllPub,FR2,Edwards,Feedr,1Fam,1.5Fin,1950,Wd Sdng,1093,576,1669,0,1,1,Attchd,1,288,5,2006,107000
2837,50,58,8410,Pave,AllPub,FR2,Edwards,Feedr,1Fam,1.5Fin,1996,Wd Sdng,658,526,1184,0,1,0,NA,0,0,5,2006,81000
2838,50,60,9738,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1950,AsbShng,949,272,1221,1,1,0,Attchd,1,392,3,2006,104900
2839,20,60,8172,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1990,WdShing,864,0,864,1,1,0,Detchd,2,572,4,2006,115000
2840,20,60,16012,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1968,Wd Sdng,1482,0,1482,0,2,0,2Types,2,609,10,2006,125000
2841,50,45,8248,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1950,Stucco,686,564,1250,0,1,1,Detchd,1,280,7,2006,116000
2842,50,45,8248,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1950,Wd Sdng,964,0,1414,0,1,0,NA,0,0,9,2006,83000
2843,75,60,6204,Pave,AllPub,Inside,SWISU,Norm,1Fam,2.5Fin,1950,Wd Sdng,954,795,2230,1,1,0,Detchd,1,440,3,2006,118500
2844,30,60,8088,Pave,AllPub,Inside,Edwards,Feedr,1Fam,1Story,1955,MetalSd,498,0,498,0,1,0,Detchd,1,216,2,2006,35000
2845,50,76,11388,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1993,VinylSd,1055,218,1273,0,1,0,Detchd,1,275,9,2006,121000
2846,190,,7082,Pave,AllPub,Inside,SWISU,Norm,2fmCon,2Story,1995,VinylSd,948,980,1928,0,2,0,NA,0,0,7,2006,160000
2847,50,60,8400,Pave,AllPub,Inside,SWISU,Norm,1Fam,1.5Fin,2000,Wd Sdng,1192,403,1595,0,1,0,Attchd,1,240,6,2006,140000
2848,50,60,10890,Pave,AllPub,Inside,SWISU,Norm,1Fam,1.5Fin,1950,MetalSd,1058,493,1551,1,2,0,Detchd,1,240,7,2006,137000
2849,190,58,6430,Pave,AllPub,Corner,SWISU,Feedr,2fmCon,1.5Fin,1950,Wd Sdng,816,524,1340,1,1,0,Attchd,1,440,7,2006,128000
2850,70,43,7000,Pave,AllPub,Inside,SWISU,Feedr,1Fam,2Story,1997,Wd Sdng,743,736,1479,1,1,0,Detchd,1,312,5,2006,160000
2851,70,96,13132,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,1950,Wd Sdng,892,892,1784,0,1,1,Detchd,1,180,7,2006,138887
2852,70,69,4899,Pave,AllPub,Corner,SWISU,Norm,1Fam,2Story,1950,MetalSd,755,755,1510,0,1,0,Detchd,1,216,6,2006,149000
2853,50,60,6000,Pave,AllPub,Inside,SWISU,Norm,1Fam,1.5Fin,1950,Wd Sdng,1008,0,1522,0,2,0,NA,0,0,6,2006,102000
2854,70,54,9399,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2.5Unf,1950,MetalSd,818,818,1636,0,1,1,Detchd,1,288,9,2006,167000
2855,70,54,7588,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,1950,Stucco,901,901,1802,0,1,1,Detchd,1,216,7,2006,200100
2856,50,84,10164,Pave,AllPub,Inside,SWISU,Norm,1Fam,1.5Fin,1950,VinylSd,992,473,1465,0,2,0,Detchd,1,240,7,2006,131000
2857,50,51,6191,Pave,AllPub,Corner,SWISU,Norm,1Fam,1.5Fin,1950,Wd Sdng,824,464,1288,0,1,0,Detchd,1,240,11,2006,112000
2858,70,60,9550,Pave,AllPub,Corner,Crawfor,Norm,1Fam,2Story,1970,Wd Sdng,961,756,1717,1,1,0,Detchd,3,642,2,2006,140000
2859,50,66,21780,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,1950,Wd Sdng,940,610,1550,0,1,1,Detchd,1,318,9,2006,195000
2860,70,,11435,Pave,AllPub,Corner,Crawfor,Norm,1Fam,2Story,1950,BrkFace,792,725,1517,0,1,0,Detchd,2,400,6,2006,230000
2861,50,80,12400,Pave,AllPub,Inside,Crawfor,Norm,1Fam,1.5Fin,1950,Wd Sdng,1125,592,1717,0,1,1,Attchd,1,410,2,2006,194000
